date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:30:26	43/43	---M--	200	added ('OK')	image/gif	date:Sun,%2016%20Oct%202016%2011:44:54%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/fancybox/blank.gif	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/fancybox/blank.gif	(from http://themexriver.com/tfhtml/finance-top/assets/css/jquery.fancybox.css)
17:30:26	6567/6567	---M--	200	added ('OK')	image/gif	date:Sun,%2016%20Oct%202016%2011:44:54%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/fancybox/fancybox_loading.gif	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/fancybox/fancybox_loading.gif	(from http://themexriver.com/tfhtml/finance-top/assets/css/jquery.fancybox.css)
17:30:26	1003/1003	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Oct%202016%2011:44:54%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/fancybox/fancybox_overlay.png	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/fancybox/fancybox_overlay.png	(from http://themexriver.com/tfhtml/finance-top/assets/css/jquery.fancybox.css)
17:30:27	431541/431541	---M--	200	added ('OK')	application/javascript	date:Thu,%2018%20Jan%202018%2017:23:56%20GMT	http://themexriver.com/tfhtml/finance-top/assets/js/jquery-plugin-collection.js	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/js/jquery-plugin-collection.js	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:30:27	6553/6553	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Oct%202016%2011:44:54%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/fancybox/fancybox_sprite@2x.png	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/fancybox/fancybox_sprite@2x.png	(from http://themexriver.com/tfhtml/finance-top/assets/css/jquery.fancybox.css)
17:30:27	13984/13984	---M--	200	added ('OK')	image/gif	date:Sun,%2016%20Oct%202016%2011:44:54%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/fancybox/fancybox_loading@2x.gif	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/fancybox/fancybox_loading@2x.gif	(from http://themexriver.com/tfhtml/finance-top/assets/css/jquery.fancybox.css)
17:30:28	983/983	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Jan%202018%2019:16:50%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/select-icon.png	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/select-icon.png	(from http://themexriver.com/tfhtml/finance-top/assets/css/style.css)
17:30:30	4635/4635	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jan%202018%2017:40:44%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/newsletter-env.png	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/newsletter-env.png	(from http://themexriver.com/tfhtml/finance-top/assets/css/style.css)
17:30:31	20798/20798	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jan%202018%2017:58:10%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/services-s2-grid-bg.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/services-s2-grid-bg.jpg	(from http://themexriver.com/tfhtml/finance-top/assets/css/style.css)
17:30:33	36114/36114	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2021:12:30%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/pg-title/img-1.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/pg-title/img-1.jpg	(from http://themexriver.com/tfhtml/finance-top/assets/css/style.css)
17:30:34	12584/12584	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jan%202018%2017:05:02%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/services-phone-bg.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/services-phone-bg.jpg	(from http://themexriver.com/tfhtml/finance-top/assets/css/style.css)
17:30:46	98342/98342	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jan%202018%2016:38:36%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/cta-bg.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/cta-bg.jpg	(from http://themexriver.com/tfhtml/finance-top/assets/css/style.css)
17:30:47	84024/84024	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jan%202018%2017:47:54%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/newsletter-bg.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/newsletter-bg.jpg	(from http://themexriver.com/tfhtml/finance-top/assets/css/style.css)
17:30:48	88507/88507	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jan%202018%2018:41:24%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/fun-fact-bg.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/fun-fact-bg.jpg	(from http://themexriver.com/tfhtml/finance-top/assets/css/style.css)
17:30:56	62894/62894	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2021:35:10%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/pg-title/img-2.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/pg-title/img-2.jpg	(from http://themexriver.com/tfhtml/finance-top/assets/css/style.css)
17:30:59	69548/69548	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2022:35:14%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/pg-title/img-3.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/pg-title/img-3.jpg	(from http://themexriver.com/tfhtml/finance-top/assets/css/style.css)
17:31:00	2101/2101	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jan%202018%2016:37:38%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/logo-2.png	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/logo-2.png	(from http://themexriver.com/tfhtml/finance-top/index-2.html)
17:31:02	83492/83492	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2016:52:22%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/pg-title/img-4.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/pg-title/img-4.jpg	(from http://themexriver.com/tfhtml/finance-top/assets/css/style.css)
17:31:06	23027/23027	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jan%202018%2019:03:20%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/about-s2/img-1.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/about-s2/img-1.jpg	(from http://themexriver.com/tfhtml/finance-top/index-2.html)
17:31:11	27050/27050	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jan%202018%2019:03:44%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/about-s2/img-2.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/about-s2/img-2.jpg	(from http://themexriver.com/tfhtml/finance-top/index-2.html)
17:31:12	97073/97073	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2018:04:24%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/pg-title/img-5.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/pg-title/img-5.jpg	(from http://themexriver.com/tfhtml/finance-top/assets/css/style.css)
17:31:12	1930/1930	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jan%202018%2016:36:42%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/logo-3.png	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/logo-3.png	(from http://themexriver.com/tfhtml/finance-top/index-3.html)
17:31:13	89272/89272	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2020:15:40%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/slider/slide-6.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/slider/slide-6.jpg	(from http://themexriver.com/tfhtml/finance-top/index-2.html)
17:31:16	21893/21893	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jan%202018%2018:41:40%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/about-chart-2.png	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/about-chart-2.png	(from http://themexriver.com/tfhtml/finance-top/index-3.html)
17:31:18	34250/34250	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jan%202018%2019:37:12%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/team/img-1.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/team/img-1.jpg	(from http://themexriver.com/tfhtml/finance-top/index-3.html)
17:31:18	29917/29917	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jan%202018%2019:37:38%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/team/img-2.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/team/img-2.jpg	(from http://themexriver.com/tfhtml/finance-top/index-3.html)
17:31:21	31887/31887	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jan%202018%2019:38:06%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/team/img-3.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/team/img-3.jpg	(from http://themexriver.com/tfhtml/finance-top/index-3.html)
17:31:23	28931/28931	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jan%202018%2019:38:32%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/team/img-4.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/team/img-4.jpg	(from http://themexriver.com/tfhtml/finance-top/index-3.html)
17:31:24	28635/28635	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jan%202018%2019:38:52%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/team/img-5.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/team/img-5.jpg	(from http://themexriver.com/tfhtml/finance-top/index-3.html)
17:31:26	30782/30782	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jan%202018%2019:39:10%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/team/img-6.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/team/img-6.jpg	(from http://themexriver.com/tfhtml/finance-top/index-3.html)
17:31:31	35351/35351	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2016:45:34%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/about-s3.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/about-s3.jpg	(from http://themexriver.com/tfhtml/finance-top/index-4.html)
17:31:33	459611/459611	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20May%202017%2016:57:18%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/body-bg.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/body-bg.jpg	(from http://themexriver.com/tfhtml/finance-top/assets/css/style.css)
17:31:36	80669/80669	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2016:39:36%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/slider/slide-4.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/slider/slide-4.jpg	(from http://themexriver.com/tfhtml/finance-top/index-4.html)
17:31:36	12687/12687	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2021:18:08%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/about-chart-3.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/about-chart-3.jpg	(from http://themexriver.com/tfhtml/finance-top/about.html)
17:31:36	30320/30320	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2021:14:58%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/about-s4.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/about-s4.jpg	(from http://themexriver.com/tfhtml/finance-top/about.html)
17:31:40	98557/98557	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2020:14:48%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/slider/slide-5.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/slider/slide-5.jpg	(from http://themexriver.com/tfhtml/finance-top/index-5.html)
17:31:43	43454/43454	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jan%202018%2021:36:24%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/service-single/img-1.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/service-single/img-1.jpg	(from http://themexriver.com/tfhtml/finance-top/service-single-finance.html)
17:31:43	37937/37937	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jan%202018%2022:13:04%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/service-single/img-3.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/service-single/img-3.jpg	(from http://themexriver.com/tfhtml/finance-top/service-single-vc.html)
17:31:43	44860/44860	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jan%202018%2022:12:48%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/service-single/img-2.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/service-single/img-2.jpg	(from http://themexriver.com/tfhtml/finance-top/service-single-management.html)
17:31:49	41436/41436	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jan%202018%2022:13:50%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/service-single/img-5.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/service-single/img-5.jpg	(from http://themexriver.com/tfhtml/finance-top/service-single-insurance.html)
17:31:49	63921/63921	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jan%202018%2022:13:34%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/service-single/img-4.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/service-single/img-4.jpg	(from http://themexriver.com/tfhtml/finance-top/service-single-investment.html)
17:31:51	44575/44575	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2016:46:58%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/case-studies/img-1.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/case-studies/img-1.jpg	(from http://themexriver.com/tfhtml/finance-top/case-studies.html)
17:31:53	63962/63962	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jan%202018%2022:14:04%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/service-single/img-6.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/service-single/img-6.jpg	(from http://themexriver.com/tfhtml/finance-top/service-single-mutual.html)
17:31:54	29976/29976	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2016:47:30%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/case-studies/img-2.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/case-studies/img-2.jpg	(from http://themexriver.com/tfhtml/finance-top/case-studies.html)
17:31:57	41948/41948	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2016:47:48%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/case-studies/img-3.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/case-studies/img-3.jpg	(from http://themexriver.com/tfhtml/finance-top/case-studies.html)
17:32:01	60823/60823	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2016:48:04%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/case-studies/img-4.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/case-studies/img-4.jpg	(from http://themexriver.com/tfhtml/finance-top/case-studies.html)
17:32:02	53060/53060	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2016:48:20%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/case-studies/img-5.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/case-studies/img-5.jpg	(from http://themexriver.com/tfhtml/finance-top/case-studies.html)
17:32:02	54474/54474	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2016:48:40%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/case-studies/img-6.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/case-studies/img-6.jpg	(from http://themexriver.com/tfhtml/finance-top/case-studies.html)
17:32:03	11963/11963	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2017:26:24%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/case-study-single/img-2.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/case-study-single/img-2.jpg	(from http://themexriver.com/tfhtml/finance-top/case-study-single.html)
17:32:03	45385/45385	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2017:26:14%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/case-study-single/img-1.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/case-study-single/img-1.jpg	(from http://themexriver.com/tfhtml/finance-top/case-study-single.html)
17:32:04	7160/7160	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2018:02:12%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/testimonials/img-3.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/testimonials/img-3.jpg	(from http://themexriver.com/tfhtml/finance-top/testimonials.html)
17:32:04	7367/7367	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2018:02:26%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/testimonials/img-4.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/testimonials/img-4.jpg	(from http://themexriver.com/tfhtml/finance-top/testimonials.html)
17:32:04	6901/6901	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2018:02:40%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/testimonials/img-5.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/testimonials/img-5.jpg	(from http://themexriver.com/tfhtml/finance-top/testimonials.html)
17:32:05	6040/6040	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2018:02:50%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/testimonials/img-6.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/testimonials/img-6.jpg	(from http://themexriver.com/tfhtml/finance-top/testimonials.html)
17:32:06	21152/21152	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2022:20:28%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/team/img-7.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/team/img-7.jpg	(from http://themexriver.com/tfhtml/finance-top/team.html)
17:32:08	21525/21525	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2022:20:48%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/team/img-8.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/team/img-8.jpg	(from http://themexriver.com/tfhtml/finance-top/team.html)
17:32:11	36988/36988	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2022:21:04%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/team/img-9.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/team/img-9.jpg	(from http://themexriver.com/tfhtml/finance-top/team.html)
17:32:12	29756/29756	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2022:21:54%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/team/img-11.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/team/img-11.jpg	(from http://themexriver.com/tfhtml/finance-top/team.html)
17:32:12	36954/36954	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2022:21:32%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/team/img-10.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/team/img-10.jpg	(from http://themexriver.com/tfhtml/finance-top/team.html)
17:32:12	22379/22379	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2022:22:14%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/team/img-12.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/team/img-12.jpg	(from http://themexriver.com/tfhtml/finance-top/team.html)
17:32:15	4374/4374	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Jan%202017%2021:30:26%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/blog/thumb-2/img-1.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/blog/thumb-2/img-1.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-default.html)
17:32:16	5179/5179	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Jan%202017%2021:30:52%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/blog/thumb-2/img-2.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/blog/thumb-2/img-2.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-default.html)
17:32:18	3820/3820	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Jan%202017%2021:31:06%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/blog/thumb-2/img-3.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/blog/thumb-2/img-3.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-default.html)
17:32:18	42038/42038	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jan%202018%2020:43:48%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/blog/list-view/img-2.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/blog/list-view/img-2.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-default.html)
17:32:19	4111/4111	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jan%202017%2016:17:50%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/instagram/img-1.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/instagram/img-1.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-default.html)
17:32:19	2927/2927	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jan%202017%2016:19:18%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/instagram/img-2.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/instagram/img-2.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-default.html)
17:32:20	3627/3627	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jan%202017%2016:19:32%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/instagram/img-3.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/instagram/img-3.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-default.html)
17:32:20	3389/3389	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jan%202017%2016:20:30%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/instagram/img-4.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/instagram/img-4.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-default.html)
17:32:20	3972/3972	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jan%202017%2016:20:44%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/instagram/img-5.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/instagram/img-5.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-default.html)
17:32:20	82269/82269	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jan%202018%2020:27:24%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/blog/list-view/img-1.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/blog/list-view/img-1.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-default.html)
17:32:21	3470/3470	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jan%202017%2016:20:58%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/instagram/img-6.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/instagram/img-6.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-default.html)
17:32:21	60229/60229	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jan%202018%2020:44:12%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/blog/list-view/img-3.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/blog/list-view/img-3.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-default.html)
17:32:22	1774/1774	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Jan%202017%2021:33:56%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/blog-single/comments/img-1.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/blog-single/comments/img-1.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-details.html)
17:32:23	1727/1727	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Jan%202017%2021:34:12%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/blog-single/comments/img-2.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/blog-single/comments/img-2.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-details.html)
17:32:24	28595/28595	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202017%2020:10:16%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/blog-single/img-2.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/blog-single/img-2.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-details.html)
17:32:24	47442/47442	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202017%2020:00:00%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/blog-single/img-1.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/blog-single/img-1.jpg	(from http://themexriver.com/tfhtml/finance-top/blog-details.html)
